"215918_s_at","230469_at","217046_s_at","205941_s_at","228540_at","202524_s_at","1557729_at","217428_s_at","217771_at","207302_at","206208_at","239650_at","229893_at","206209_s_at","213715_s_at","241672_at","205637_s_at","232224_at","205107_s_at","230132_at","229641_at","217177_s_at","204396_s_at","231991_at","203435_s_at","220027_s_at","238062_at","210608_s_at","242324_x_at","222416_at","49111_at","202523_s_at","221861_at","226028_at","226950_at","225314_at","1552797_s_at","207547_s_at","205200_at","209470_s_at","210081_at","206283_s_at","219719_at","209469_at","227929_at","212115_at","227780_s_at","235228_at","1556579_s_at","209793_at","235108_at","226244_at","237390_at","238206_at","228568_at","242600_at","204271_s_at","209875_s_at","227779_at","43511_s_at","219508_at","1552388_at","210838_s_at","202148_s_at","239942_at","223449_at","227463_at","200878_at","225681_at","236154_at","209904_at","226673_at","230670_at","219125_s_at","212975_at","227452_at","209074_s_at","228434_at","222738_at","201004_at","204500_s_at","220677_s_at","63305_at","228546_at","225660_at","230482_at","204677_at","243813_at","226140_s_at","216620_s_at","1552509_a_at","224762_at","233903_s_at","219059_s_at","235642_at","209789_at","226694_at","208981_at","229172_at","236088_at","condition"
2.83525712829071,2.23059653378644,2.79466331281817,3.38659300858122,2.88079913424653,3.03288546997577,2.90432994528775,3.28478949825807,3.47902355998051,2.63612111186788,3.00939375629486,2.15407115651735,2.67862633447141,2.94789240749224,2.8538739208829,2.28013677280502,2.76759547916008,2.856350325992,3.30071825604617,2.89749795754134,2.88843544112221,2.86442389111335,3.0858206291742,2.84063443359398,3.03107224771465,3.07695237942957,2.929764491267,3.37010986451728,2.83206161880364,3.46449837443229,3.19044103105803,2.98909903289642,3.25075697517058,3.10829026118413,3.10565964185034,3.63369856661219,3.42621241411862,3.08503877551081,3.30087197431989,2.52557530552838,2.97220554734044,2.67754432328388,3.16369998708419,2.56052665825802,2.79575032677604,3.60627639158439,3.09054521619532,2.71443676513199,2.4731063080738,2.65594252563769,2.84592154040662,3.14719271159918,2.3164093432075,2.39403115064214,2.92912250776187,2.70385818146215,2.93365949948366,3.85088941377155,3.10869338856743,3.24748856365592,3.63597489900911,2.91886323727459,2.98122613195403,3.32313656705248,2.26054059714546,2.94041109507352,3.11031145509155,3.67661720586151,3.46570026110963,2.32821606387749,3.03127696666633,3.13412399002548,2.99920810379992,3.45165292105695,3.04590771770018,3.28700974294672,3.00097889708337,2.71145085422055,2.62820433563138,3.85481354111049,3.12907690293063,2.84903647459761,2.89425900480281,2.47326739592964,2.71009338023243,2.7365053010275,3.10057740407572,2.52248517836991,3.34425897445002,3.07027596882759,2.80158084651984,3.31070656514869,2.52069881714293,2.90273542666978,2.48837618272728,2.60414250752326,3.40448627125411,3.45429304158508,3.01613613603764,2.5816453003991,"Normal"
2.96695274059105,2.34669597547979,2.88333928734715,3.31904993463054,2.89159416619887,3.06200251881627,2.87588423211034,3.15050768662814,3.50956917306804,2.6032168433459,2.96220473389451,2.62960142028591,2.7960847876836,2.60944767133049,2.77967996361476,2.31090719772219,2.7057103426208,2.86995626809597,3.31456167449098,2.86579611099062,2.8524463628311,2.91325134141458,3.19860887319331,2.91241227005477,3.16298500274854,3.0646052509047,2.93708257386354,3.44350984975568,2.86708991039136,3.53455968460832,3.09002008422691,2.96264155972697,3.14002439695552,2.98174490368713,3.2228771884662,3.65793720178184,3.13446903568372,3.04529442983145,3.16962521032666,2.38254552453822,2.88109486740548,2.64283093500405,3.01500864301535,2.58069543723055,2.92373869147388,3.51290950792398,3.03962447566825,2.36223140705021,2.34211094609935,2.5298209465287,2.90261774423262,3.11824508994106,2.2506069179282,2.36877393550756,3.27796541208202,2.76768445686137,2.99158805547223,3.66668843145387,3.05019693184614,3.09998524345099,3.07348093731814,2.97849585476935,2.98748459251957,3.33290696170865,2.40494943147683,3.05959409172142,2.93818603261358,3.67001317718054,3.57248953784235,2.38631433116571,2.57888317731999,3.00762968009439,3.03668970277858,3.25059327558675,2.97814070369799,3.33207487048898,2.81540327884286,2.64072503152277,2.44689140529206,3.77214959078454,3.2700265279307,2.8058599278667,2.86452888332738,2.4983325753756,2.73631046189136,2.69010863201522,3.00164193427881,2.48564063934061,3.47183776242229,3.23404293302525,2.73975739147676,3.36640894821315,2.42223838386346,2.89965709311646,2.47597980278942,2.64603820205798,3.31309780103818,3.34601936475237,2.97786970490288,2.64850455863053,"Normal"
2.6775804034007,2.20679948664706,2.81665909233349,3.55582842282445,2.97906135307154,3.23512044905935,2.80337997880492,3.41161470579507,3.48657279922055,2.59854624552134,2.9729756517701,2.15694989957057,2.75865709082264,2.66181571421894,2.74055847668364,2.2964162918122,2.75457328102702,2.76782426787702,3.16596176932444,2.88295405110794,2.90662511529606,2.72086943319359,2.94839339844771,2.71647955217009,2.94307177061219,2.90085714973894,2.88388274526503,3.39969337794814,2.75974174307527,3.36035163359093,3.07884377550613,3.06463111657869,3.14065270071762,3.01918593863144,3.20278755578602,3.57804505198962,3.56891983107227,3.04602999464733,3.21597983839318,2.59538430620767,2.95096851151336,2.63217978954522,3.09756529034086,2.50552258908425,2.74387898881078,3.42737285564784,3.03990341614263,2.35598037067018,2.47762034387101,2.55772866597564,2.75707873371121,3.08720652795222,2.18503556735688,2.35928220075697,2.92272876905272,2.77367780025637,2.83426219962522,3.8938087363515,3.10008619710662,3.10115923427371,3.23764019503538,2.9284120160663,3.00478361150962,3.17831149059977,2.3437773323238,2.84219845954898,2.99564551285185,3.56833618213375,3.54054809332104,2.54067455079421,2.84331458375714,3.08546544818421,2.97243717328182,3.3609176483437,3.05056438410107,3.09035043147596,2.95819679708837,2.69030534100738,2.76721620312669,3.80492089830607,3.1012382509127,2.69438546968493,2.93708257386354,2.49388298224268,2.75316592797185,2.7386748961485,2.89915242340312,2.39866230026876,3.35324000205872,3.09358721799027,2.65594252563769,3.28692844848949,2.36085024384291,2.83262676157912,2.52588094851987,2.54250322517157,3.38773888294007,3.49661573802969,3.0810038004159,2.66379318565111,"Normal"
2.85681243649687,2.21404707184487,2.83286774080621,3.53023308623751,3.02507487492398,3.20759616306541,2.84750991479417,3.4203436099748,3.42566205201416,2.78778975059058,2.89917369657166,2.2616872616972,2.86349249361501,2.6795994511923,3.02318259462721,2.21076912719385,2.96574181109487,2.8669989471351,3.31946041983303,3.09040802273999,3.00035882576432,2.9304516083505,3.22517773905571,3.06124740046883,3.02457322794497,3.15476951219014,2.90407555745935,3.30300623310214,2.72442326403408,3.3569508737568,3.21584164765128,3.0343601185031,3.2466604227928,3.16714594005271,3.19786067460112,3.6743024526412,3.39210168939122,3.08650525292935,3.31570098762378,2.91264411709675,2.90290325222713,2.88538498601687,3.11242991484768,2.90949855321435,3.09325084919782,3.53510737647353,3.25586475999809,2.71186929800133,3.01237022224675,2.41528814576791,2.90630378029802,3.14916179490719,2.19916976760631,2.42355396899806,2.99130868560004,2.70242483187482,3.19944620674847,3.92998031535431,3.2780977787719,3.2789259103051,3.4104835759268,2.93476369172325,3.08559121604619,3.14055454629017,2.61425988864453,2.95817080743319,3.16466722836867,3.72998774295772,3.67920983277933,2.74674056634967,3.10134247900844,3.20057968147944,3.15136203376721,3.45290507751697,3.10925356530635,3.24910852122513,3.02470087198962,2.8341812809485,2.77644935109224,3.76918989006193,3.20884340561103,2.80175465373219,3.04297170799667,2.5198186419946,2.74406204146571,2.91139438484257,3.24658138267001,2.3749949330787,3.46143688203859,3.29327188784535,2.65045209450875,3.21497649020599,2.64250981579409,3.05509150984027,2.5850178029711,2.95349806319689,3.51564938249322,3.51868619861699,3.16293345865414,2.76103841946386,"Normal"
2.69041262551767,2.56156076154875,3.01409458442723,3.74750556045372,2.98187456747836,3.11457025404935,2.7890426864917,3.62497817956904,3.56590176680667,2.64746878791826,2.95740761671117,2.36800560006695,2.65298661898741,2.90162574359018,2.88496318818249,2.34125994884108,2.77291389786953,2.77892553962963,3.36661736820067,3.05471826398584,2.86487352103726,2.83613823997403,3.14065270071762,2.94371507860234,3.09790233987926,3.04490115941343,2.95892060650392,3.21797824188903,2.78074893078712,3.4102800411728,3.10957452379803,3.04776172049095,3.14220592321045,3.19588457153258,3.191117266721,3.68666859836849,3.3698768291022,3.04133060682062,3.27125235103308,2.62377323811141,3.18024654168962,2.92657448366256,3.14386846978051,2.61289031259134,2.86959507697199,3.58428908589306,3.07237510129132,2.67172815381743,2.70716915322111,2.51400103081139,2.82603182098477,3.09646596174837,2.22263147670775,2.52187992254725,2.96692875338139,2.60326907610928,3.05344502973008,3.80965110090111,3.09690781716945,3.12622621372772,3.25003382848549,2.87424417110778,2.93562192401453,3.25998198290358,2.28132139415726,2.95899296747679,3.07124781946144,3.72143828474878,3.75445997362548,2.64533967146059,3.06406023955555,3.18835819386278,2.89277957831028,3.37461386045723,3.13669506015897,3.37190729759515,3.01241670877308,3.18938338248149,3.00859624509206,3.77214959078454,3.11866703843252,2.70632499114764,2.97883444834109,2.48442174309864,2.70875007531387,2.85772825261749,3.23641914238618,2.59710444046647,3.37135115533114,3.33479707513389,2.50459751247698,3.26576242590061,2.85350468815642,2.88806130781687,2.55676046769836,2.60112122518809,3.55868397152597,3.41505418034382,3.11541118486654,2.64056771668567,"Normal"
2.81147719588009,2.22270874906718,2.78749097355804,3.54416387225854,2.97316673574612,3.19061960071115,2.96763897488154,3.3203792520056,3.40510333122367,2.75541959819798,3.06273824936649,2.14517201586191,2.76614776149886,2.65557394075034,2.92666935686474,2.25605655462531,2.76429731699377,2.82669694377644,3.13865230401086,2.91267285587004,3.12305860055928,2.88877441564435,3.04167053984914,2.8643803071954,3.24390209882568,3.15375832614889,2.92680786053696,3.03323797229344,2.84140760042365,3.26085669804598,3.19753360881448,3.00070133996417,3.20668385390419,3.14849000489965,3.37589436588547,3.51164513933635,3.28636369509969,3.15690460952345,3.31516768076156,2.3077345189603,2.86772056305239,2.64911646469228,3.00947437895589,2.35692693596109,2.89118001407039,3.53205508080497,3.09940967268189,2.44386122225666,2.37705709757837,2.61942005384376,2.73804144342481,3.22122130215635,2.31173850782359,2.35943964404737,2.83343864016049,2.82509565485754,3.04112380424975,3.86331407228588,3.02285780221812,3.25862143231586,3.23883882012532,2.89194406124944,2.96618864426355,3.29582732967756,2.20158054319378,2.98871922016141,3.21495163061927,3.64413316063422,3.6776773642438,2.45881243845887,2.67399278454848,3.21092182746714,3.14991779445571,3.32301691866396,3.08412380875595,2.95166798375311,3.12633691301279,2.66544507461133,2.58064961583623,3.7788183331814,3.16560648926827,2.91493758604161,2.94847563407049,2.50000146657917,2.63397284588816,2.63542472739549,2.84159680210738,2.53020061889645,3.36457243229586,3.25561100824053,2.69709990046752,3.47389079230572,2.43706257603868,3.06192650648517,2.52889132664458,2.57528812419173,3.46188211787212,3.43483502690126,3.17456780981134,2.67568723432525,"Normal"
2.87684498425926,2.2467272995146,2.85350468815642,3.32651721469547,2.95694690721973,2.9430961577784,2.86426936037164,2.92715500993688,3.44428408171092,2.74496619617561,3.05885502430836,2.18176091842214,2.63473497549165,2.55061751411614,2.79909352457371,2.26541289094022,2.78718795463272,2.79750693847179,3.36254843879679,2.96571595700694,3.08994214513004,2.82482283129983,2.96475348599343,2.76895073490074,3.06630794673183,3.16792789164945,3.02066931641334,3.14951626982967,2.86237799005443,3.25492353968564,3.02265010972956,3.05815368528341,3.04618020642466,3.07647358435655,3.16280136850595,3.67072705449947,3.24576945074403,3.13264099757945,3.14862015814549,2.34263154305095,2.94002388370479,2.62559780605933,3.04882033096349,2.34405014052967,2.73971419365175,3.63466296217495,3.00246310133772,2.44406802794529,2.44123645799643,2.65331000142206,2.7855421822006,3.22230843343047,2.3410008500082,2.33067885860361,2.85975690394262,2.69333975327823,3.02662834186221,3.72814908999905,3.06095008298815,3.02074753381256,3.09840439766421,2.95027989963613,2.91571974759683,3.39099778395738,2.23428670907804,2.9117931900379,3.12142161995622,3.56763062449235,3.58856473740135,2.34314342242831,2.59531746348913,3.13261303296968,3.06574634815652,3.33226539156231,3.05590016721386,3.40498620547545,2.94273593616947,2.69450359467435,2.70983540391978,3.77695671629376,3.0874730249441,2.94008967937318,2.89841733946967,2.50748260383657,2.7471209652454,2.59346612230871,2.96750618081361,2.50486950589747,3.22471174929101,3.22132804120536,2.67543658119784,3.56321915682108,2.51777456523161,2.96800778317157,2.52930373196875,2.53224463572881,3.31229777387706,3.34611158405215,3.15485050605067,2.65596770501972,"Normal"
2.96473131018844,2.29487655188058,3.05482417145926,3.29004834582676,3.04316599444729,3.30724781267762,2.75043928829063,3.16887947027455,3.48764069505496,2.64329054244457,3.00301028649202,2.21724312644721,2.88196604649431,2.91386979616904,2.87796799754271,2.35282066013738,2.85050741481762,2.87480876703683,3.10159629335697,3.04831117873121,3.08256635107141,2.91083050093512,3.1817672779972,2.99428101740783,2.93255446148359,3.1039641951119,2.96211216906673,3.22100780036386,2.84324623340335,3.31867258993125,3.19146632042974,3.14812876812888,3.21042471316373,3.11646457070017,3.17686846776878,3.49716524608381,3.42229759752227,3.08634729166548,3.43318113780724,2.92196182093044,3.36669149691012,2.86493887407489,3.11553436920683,2.86889019784224,2.85878668940847,3.5624500352352,3.14507253759086,2.66411415509433,2.85428695037356,2.81409508750726,2.81935958540699,3.18830280027848,2.33512591081096,2.57226881227646,2.95300629439525,2.74617300529287,3.3546482116017,3.8275751682276,3.13822796820363,3.19809963733264,3.22932950645655,2.90162574359018,3.0124971626829,3.29010881667416,2.35066979440748,2.93066354537199,3.08713013438617,3.73487216825608,3.38515351604999,2.56487564793677,3.09115988593135,3.15704856225079,3.07869180367687,3.34752960005861,3.15983098110793,2.86094492540692,3.09919419531472,2.84537563441812,2.94276032901321,3.72685300984434,3.22727437290713,3.02429485384592,2.99948234029332,2.5656605360694,2.80032633081406,2.78972716504738,3.16638606161847,2.78943296253552,3.38054245114073,3.17852821795537,2.68235530359068,3.28611081499528,2.78524712493702,3.04886740103383,2.66924678240966,2.68456068970268,3.45843581546747,3.48299022282512,3.02415653336379,2.8625188378499,"Normal"
2.79701505365485,2.2302645080081,2.90416421285538,3.50931580196783,2.92171433131129,3.16298500274854,2.77328534844716,3.41723413271199,3.43946090834868,2.54120505546497,3.0199971830866,2.22565437417074,2.7031494384782,2.85804467129653,2.81517576337655,2.37878071626981,2.78355723090077,2.78692249955544,3.31325165738973,2.99594936263461,2.91587842301266,2.88446507362424,3.14830614343156,2.98218315695172,2.99971864703422,3.01598276313849,2.94482659374723,3.14302110439376,2.78930357789902,3.37493096441348,3.05701696536554,3.02207658119028,3.11012433359506,3.10642202707626,3.09790233987926,3.6187437453997,3.44359869541485,3.07451913710618,3.33594910098063,2.54267160434489,2.97281578323098,2.74379068452004,3.10750208107655,2.56687602593516,2.7663322513898,3.50114611773397,3.11858398746073,2.62046207527774,2.60401200110709,2.62031895926513,2.84691648455896,3.17538248024525,2.33560902031746,2.57629719056237,2.88049550403207,2.65810177662119,3.21384183525741,3.82180203852949,3.09641198539922,3.06095008298815,3.35035721400492,2.86644711229223,2.99808896729561,3.33999533373146,2.38839070123568,2.98797566083537,3.17686846776878,3.69784052709313,3.60312186984,2.3247558893974,3.00254231203542,3.15805582936007,2.92830209543332,3.40042043258945,3.00629443286904,3.14758837132904,3.03569076478111,2.78130725093294,2.87150855746998,3.81325787891584,3.05239850379752,2.89384949919457,2.98602677224306,2.51393283481986,2.68627191894477,2.77993415135619,3.21481023357276,2.62733134578436,3.33569333350164,3.18507363787676,2.75348259515796,3.34216358328935,2.78664445092402,2.93844953271375,2.58997436387076,2.55847336876335,3.44221367240886,3.51911411504084,3.00516460982475,2.56307513033106,"Normal"
2.90882827591379,2.60393606466841,3.28636369509969,3.21481023357276,3.02706202189759,3.41130285205803,3.03684792174598,2.62665172872326,3.40414289182441,2.7981065205332,3.09434756187564,2.23109442922292,2.78664445092402,2.92326710194498,3.09837407698363,2.24618611708811,2.90735026119205,2.82901129518885,3.091542440638,3.0826753427077,3.06324924036997,2.95445876393313,3.34108627234751,3.08256635107141,3.13452160682487,3.25992776623378,3.02023015363911,3.20906963570362,2.85425702467383,3.32436995261657,3.25418887060376,3.09249161832283,3.26791028088483,3.43865081912652,3.40645775790712,3.57115496718662,3.51750247460484,3.19368817503411,3.56833618213375,2.68094091531314,3.5228592551917,2.9135117757309,3.18180066530635,2.59629115130243,2.94865130356195,3.54737579226099,3.25242171465729,2.5053828490623,2.66232401001839,2.70100336885095,2.87299616153356,3.31040410969889,2.39073371128179,2.37752637009631,3.11609522437003,2.77848194751581,3.22668731426964,3.57998866122187,3.12455643335481,3.30636578569638,3.19937081950816,2.95401014417707,2.98391842776691,3.32545837490823,2.2852601618953,3.10739160105118,3.24048225231669,3.76551353010343,3.34679098763419,2.41742048537361,3.11156554495952,3.29897643579734,3.13401717345212,3.15172408531405,3.37358696682993,2.69406670682998,3.31109326676467,2.98790110196532,2.86198513058554,3.81242634549821,3.21111501689757,2.97699227181379,3.07886938715946,2.64803970464565,2.98342597625974,2.62166509606494,3.13133430688841,2.47969103239988,3.31774543541892,3.3231899010884,2.69801172899041,3.51868619861699,2.45640403064257,3.12163380317571,2.52902880818518,2.49437464598158,3.61480405785787,3.5573488175248,3.24208722012623,2.70582091023241,"Normal"
2.75270364026789,2.25480867783732,2.88202867281024,3.63927847695342,2.94302487105693,3.05016732261381,2.68109388902136,3.53503270346133,3.54114309068279,2.59835567626284,3.02586333116206,2.11910048690732,2.66902676550963,2.70062836592743,2.89853729978906,2.26295926351023,2.78222821677527,2.85642403457164,3.18674616254069,2.94376758087832,2.66052251374095,2.80146910225368,2.93087734314046,2.9981178591531,3.06153256024815,3.0536848241033,2.86607514751955,3.36505698439423,2.81947404008158,3.4965518281585,3.10531434149708,2.99729060087891,3.1866907070252,3.0769780246819,3.22325880865786,3.6072356106592,3.20330610425584,2.99883094348505,3.17074550125664,2.33942817556059,2.78115824676894,2.68206084735992,3.08359293010718,2.42530621842811,2.89758895408629,3.58473405592066,3.09146119856492,2.42048779182452,2.78941418161466,2.541001801027,2.69143813093853,3.02303884307228,2.23535331972315,2.54001238580686,2.77415028873458,2.61509843615495,2.8570115764175,3.87891167346964,3.09533541022255,3.12386480990996,3.36258771221634,2.91279546820434,3.03639431427259,3.4211519202485,2.25030069210362,2.92864320110013,3.10636842194346,3.6219463597208,3.7151026360576,2.4643598318347,2.72843211225133,3.01681541759037,3.19157528370184,3.39289850574209,3.05352322792688,3.11926320405284,2.78664445092402,2.53447502276735,2.60996530047325,3.82999159033959,3.13082546359853,2.67735488786547,2.86803084576508,2.5273881739724,2.79917643534196,2.68076992550091,3.03512591806432,2.44289573687757,3.29810546978352,3.1931519609409,2.69448353639561,3.53199272176743,2.61612240464668,2.86757231526951,2.56477811648136,2.54775580795863,3.38651989545831,3.43958457652917,3.11348214501395,2.72712103450715,"Normal"
2.80639830425928,2.25314820514018,2.84503032251855,3.10244145891205,2.9470451874611,3.23807144782936,2.90405242906873,2.41884838997787,3.42625536037822,2.86907385499207,2.99187643904444,2.49974896022675,2.86995626809597,2.67323754862603,2.77560475028078,2.40018540988918,2.7483431504526,2.79731394037126,3.22401711432997,2.98654018037478,3.01856830427835,2.84394365699723,2.80386143472225,2.95357442134612,2.96999403785518,3.22573456913344,3.04058036808086,3.18849904225451,2.8099720687763,3.34390948024061,3.20609148141602,3.06498801553088,3.23092233665231,3.21960223202713,3.37358696682993,3.72814908999905,3.25228545695461,3.1139004892361,3.36752902651577,2.36132481689364,2.95643400910476,2.71047695201793,3.05719723681082,2.39661437057697,2.77455093895431,3.48225456546272,3.21395067647786,2.51256823759236,2.41213386051874,2.58468595766876,2.79412885846565,3.22646074745088,2.27367999252426,2.33226109437184,2.8199705864554,2.85147721456187,3.05233241854193,3.68716149425407,2.87594908828044,3.27084136788979,3.51813223594503,2.91015892307729,2.9577976186169,3.39311000030344,2.23424991533215,3.01312097516659,3.20603520119348,3.65154542468813,3.59596904792852,2.35934405552734,2.56302874585812,3.15196107434008,3.17906352247085,3.35441548620741,3.01017829210238,3.25239295021389,3.00143296630962,2.52525456129186,2.79552384648399,3.79080330981442,3.07786677838551,2.97806929679286,2.97039353791468,2.61215194666413,2.90393870908813,2.63901678499223,2.83548352027434,2.47963412818916,3.3028293515338,3.19141578394482,2.7595841036145,3.44244725608096,2.34335380905859,2.88160589241107,2.57555437330874,2.53800667720762,3.3667292591279,3.25471799097065,3.21901978933396,2.76929569827913,"Normal"
2.82206523349546,2.16923875661394,2.75525934896026,3.51410963258773,3.01444456589816,3.31184166150519,2.8376042191695,3.37138182540202,3.52545503479603,2.70261100409057,3.0162449139083,2.20118843872959,2.95500585397852,2.5008351887818,2.95420561806679,2.32439587697812,2.78513829425941,2.79045302522237,3.21114150052896,3.01333897781138,2.92569566130889,2.78245050312714,3.16560648926827,2.91909595740609,3.02405012396797,3.12383336460125,2.96971966268184,3.17769937873474,2.77485662349312,3.36276863666285,3.12298077006393,3.07458935136969,3.15191238114256,3.22017050659528,3.29798959461045,3.59685167827638,3.50449327710845,3.09137995191662,3.17047792857039,2.28463257625083,2.82511804852995,2.75138445002947,2.95846966020421,2.34540773067945,2.82985361805288,3.4750589349629,3.21644244813562,2.54816532319767,2.36360564282223,2.62280855983456,2.77487981071174,3.14327095748854,2.19887127951782,2.38267831843638,2.77517910317261,2.85416325346146,3.06745458254715,3.88398242216022,3.14392069953015,3.13958409404237,2.80490025342809,2.79237229134129,2.9766917336345,3.29110548296587,2.22364804995089,2.97938517946087,3.24916466332969,3.65288798438688,3.74676420988223,2.3736983185412,2.48343143724961,3.21789606403401,2.98064503228157,3.29857620863229,3.16338118649218,3.20619309292402,2.94726779455202,2.61349393490747,2.66788304450903,3.78667999396184,3.16084759995426,2.77852610260629,2.92176192876619,2.38585618992298,2.77118624058226,2.93910431025571,3.12769105239797,2.48155728070859,3.41436964742322,3.28490791866071,2.62762551367273,3.22694158158834,2.451435330437,2.94663729711677,2.51902099109526,2.4284425861367,3.5687617827979,3.50826383612712,3.14908698631724,2.58475569961086,"Normal"
2.73161120658814,2.27470893921471,2.88229284765792,3.13767565323025,2.99529274980124,3.13328732249511,2.74490593682071,2.82241608544277,3.51330123729603,2.68469757300626,3.0072421549671,2.20219201344124,2.7418121132759,2.68495110940781,2.87171947678932,2.36115353929943,2.84560044425425,2.80814406647658,3.17552460108987,3.00154285841162,2.86260611690688,2.81964979208267,3.14788952102237,3.01403922243808,3.10167696671132,3.05309743089818,2.81809998433258,3.34345899086968,2.77481446395902,3.41586275526948,3.15255175422942,3.04587976722849,3.1990330991463,3.03984903575416,3.14607027120995,3.53153118109735,3.37454709284731,3.04445532330436,3.17502312352554,2.35381445791051,2.78769573651791,2.62339634109812,3.11221637354605,2.44115942110824,2.8522186215538,3.47819525793917,3.17917024099251,2.45202340895795,2.41801179312457,2.56522914420094,2.81168474729801,3.12656158992275,2.22378703925156,2.410004545072,2.88701048770619,2.74220890714079,3.17106748402328,3.88569149317878,3.13941546663682,3.17351444608982,3.5653900172682,2.94350129960812,3.02085774204152,3.30366240580622,2.34105495141037,2.92511264794274,3.12650707594631,3.6793787554163,3.65994738567496,2.42069258613015,2.59768848555262,3.10520369380346,2.64597136062854,3.39960998924066,3.05706376877108,3.25805905833636,2.7163083327252,2.63996606054479,2.63230311898957,3.79745921016174,3.14882837891892,2.7317284946299,2.88466824699631,2.38739011501898,2.59338245725763,2.86577433991381,3.17012055351629,2.46748556503156,3.41964135967207,3.1551841528057,2.68361337064336,3.40010751601234,2.48114133194034,3.24339184730289,2.52977847695867,2.53149375240873,3.4937754084607,3.5565029891812,3.02739294711893,2.55438993022263,"Normal"
2.96855160336395,2.26602789586929,2.82763207173876,3.56061714132546,3.04638279288725,3.3204659040862,2.73024648938159,3.4940315233275,3.44540492105103,2.631686366312,2.92298940051935,2.37607085024767,2.88049550403207,2.72727572526638,2.9551249209184,2.25075545951888,2.72573243269804,2.85481752970077,3.16800815016884,2.98871922016141,3.09840439766421,2.89915242340312,3.20227352322972,2.94333437995028,2.8757741664827,3.05929297178271,2.88453345247268,3.13091769446911,2.98966220741297,3.31316166793069,3.25683706181544,3.10023929667024,3.30443072760357,3.11355715589142,3.12219726336106,3.56780096310449,3.36966329654455,3.13042847415606,3.40213548526578,2.67392722584321,2.79491695338054,2.81703787524616,3.06795702453303,2.5626771518883,2.87447042945649,3.53284057382264,3.08926762663607,2.33555757256412,2.89986200436498,2.93112894063748,2.7754256566526,3.14849000489965,2.30732359810097,2.44620593322241,2.83192789672936,2.78639980743847,3.18180066530635,3.81604668691325,3.06195069266131,3.29742181843295,2.9816024427068,2.91476158906498,3.01383561491445,3.32918819313079,2.49930505405682,2.98357372936257,3.02986805364334,3.74379499217182,3.5589900253855,2.59254314789439,3.10363023734232,3.13720347755941,3.14392069953015,3.35268650146614,3.00919307588596,3.25663178556916,3.18913348080277,2.82077123949492,2.82834317632024,3.77569323539687,3.1872515017252,3.22576232788964,3.11074909096467,2.569063275286,2.81742883869727,2.85436674920488,3.09816686860949,2.95403807064005,3.43037895143247,3.22806906379207,2.72290313856045,3.37722788601397,2.8516910826329,2.96143626584023,2.59677774888842,2.81402944164367,3.50478562554484,3.50304337056886,2.99527103848819,2.89262999802606,"Normal"
2.52265088879448,2.30227810210501,2.84700070235974,3.70282374292348,2.97608863588298,3.17825730367336,2.82397552781896,3.54703023656092,3.48381577726426,2.75350184970457,2.90349530830613,2.16405573689064,2.79260134905853,2.52485854426274,2.95711597496823,2.25993830852359,2.79550722267666,2.75966079523344,3.28148312785957,3.02854793593723,2.87332696953544,2.80771967169083,3.12315132928502,3.00509093403574,3.07597238931618,2.98810840245707,2.91261920969681,3.10959959567332,2.82232838045478,3.36839121590908,3.09798153509548,2.93143155618729,3.17900936378356,3.11363716319552,3.13489283597887,3.54446065693534,3.3871612333324,3.02103192497655,3.11975456484805,2.52717044966841,2.86755452451182,2.84535355299128,3.06433277096645,2.63007225246274,2.90207357931074,3.61554577615751,3.0970882306623,2.64417239387298,2.73327189854169,2.50159455294279,2.75736040506067,3.09054521619532,2.36454441852794,2.33284539480775,2.8734529716816,2.69864744394052,3.04791872991424,3.92593297712311,3.146664996443,3.14536606028931,3.32230603148054,2.85891794510884,2.95909871929356,3.22422708371945,2.28254359228321,2.94399631849866,3.0533060002471,3.6423781131484,3.78319470337615,2.56077608432516,2.83134829113848,3.16797925761621,2.96141033447803,3.39646504276434,3.1603716533301,3.22189718279715,2.84352162536115,2.94685809611543,3.13788054250463,3.81041225472617,3.11342880157264,2.83803000276014,2.96072668976475,2.4983325753756,2.74975092381539,2.83327468155561,3.09613195067362,2.46586478940013,3.43050473864659,3.23122809410846,2.55068892253379,3.21317928158616,2.66853217206202,2.78889030408555,2.54993033525771,2.72961367449995,3.50444242785421,3.46664017014115,2.98730813086007,2.6604586219435,"Normal"
